type,price,address,description,bedrooms,bathrooms,agency_name,agency_link,image_url
Apartment,"3,800  QAR / MONTH",Umm Ghwailina,3664 Bills Included!! FF 1 BHK Apartment for Rent in Doha ,1,1,Property Expo1,https://www.qatarliving.com/user/property-expo1,https://files.qatarliving.com/styles/555x415/s3/2020/03/21/WhatsApp-Image-2020-03-21-at-2.23.46-PM.jpeg?itok=wtT7QTP8
Apartment,"4,500  QAR / MONTH",Old Airport,2 BHK ASIAN / PHILIPPINE FAMILY ACCOMMODATION ( ONE MONTH FREE) @ OLDAIRPORT NEAR AL AHLI ,2,2,Briltec Trading and Contracting,https://www.qatarliving.com/user/briltec-trading-contracting,https://files.qatarliving.com/styles/555x415/s3/2020/02/18/D6319054-6094-4485-8EDA-95CCA1FF13DE.jpeg?itok=QX_fTs5V
Apartment,"4,339  QAR / MONTH",Fereej Bin Mahmoud,3560 UNBEATABLE PRICE - Superb 3BHK UF for Rent,3,3,Property Expo1,https://www.qatarliving.com/user/property-expo1,https://files.qatarliving.com/styles/555x415/s3/2020/02/24/WhatsApp-Image-2020-01-15-at-12.23.09-PM1.jpeg?itok=3PmqmDo9
Apartment,"3,500  QAR / MONTH",Old Airport,2 BHK PHILIPPINES Family ACCOMMODATION (January free) @ OLD AIRPORT ,2,2,Briltec Trading and Contracting,https://www.qatarliving.com/user/briltec-trading-contracting,https://files.qatarliving.com/styles/555x415/s3/2019/09/21/20190921_083439.jpg?itok=TyXX5gL-
Apartment,"4,000  QAR / MONTH",Al Doha Al Jadeeda,BRAND NEW 2 BHK PHILIPPINES ASIAN FAMILY ACCOMMODATION (ONE MONTH FREE) @ DOHA JADEED NEAR,2,2,Briltec Trading and Contracting,https://www.qatarliving.com/user/briltec-trading-contracting,https://files.qatarliving.com/styles/555x415/s3/2019/10/08/20191008_121548.jpg?itok=TniwHp9B
Apartment,"4,000  QAR / MONTH",Fereej Abdel Aziz,2 BHK EXECUTIVE BACHELORS ACCOMMODATION @ FEREJ ABDULAZEZ NEAR INDIAN COFFEE HOUSE,2,2,Briltec Trading and Contracting,https://www.qatarliving.com/user/briltec-trading-contracting,https://files.qatarliving.com/styles/555x415/s3/2018/12/02/0FC069C5-D955-4A90-895B-B3314631DE42.jpeg?itok=lJ4stvTP
Apartment,"4,350  QAR / MONTH",Al Gharrafa,Standard Room - Premier Inn Doha Education City,1,1,Premier Inn,https://www.qatarliving.com/user/premier-inn-0,https://files.qatarliving.com/styles/555x415/s3/2020/03/05/199418350_0.jpg?itok=TVV_nZxY
Apartment,"4,350  QAR / MONTH",Umm Ghwailina,Standard Room - Premier Inn Doha Airport ,1,1,Premier Inn,https://www.qatarliving.com/user/premier-inn-0,https://files.qatarliving.com/styles/555x415/s3/2020/03/05/spp_110_1.jpg?itok=YmTNeIEq
Apartment,"4,500  QAR / MONTH",Old Al Ghanim,3702 Bills Included!! Fully Furnished 1 BHK Apartment for Rent,1,1,Property Expo1,https://www.qatarliving.com/user/property-expo1,https://files.qatarliving.com/styles/555x415/s3/2020/04/08/WhatsApp-Image-2020-04-07-at-11.51.01-AM.jpeg?itok=uoXv1l7S
Apartment,"4,300  QAR / MONTH",Al Doha Al Jadeeda,FF 1BHK Flats (incl W&E + FREE Internet) - NO Commission Charge,1,1,Capital One Trading,https://www.qatarliving.com/user/capital-one-trading,https://files.qatarliving.com/styles/555x415/s3/mkdev/2018/03/05/6855320171226163811-Large.jpg?itok=oISre_Wc
Apartment,"5,500  QAR / MONTH",Najma,No Commission Fully Furnished 2 BHK Apartment in Najma Near Gulf Cinema,2,2,alameenqatar,https://www.qatarliving.com/user/alameenqatar,https://files.qatarliving.com/styles/555x415/s3/2019/01/22/20140917_093919.jpg?itok=pAkUuk5u
Apartment,"6,300  QAR / MONTH",Fereej Bin Omran,No Commission Fully furnished 2 Bedrooms Apartment At Bin Omran Opposite Al Ahli Hospital.,2,2,alameenqatar,https://www.qatarliving.com/user/alameenqatar,https://files.qatarliving.com/styles/555x415/s3/2020/02/02/WhatsApp-Image-2020-02-02-at-09.11.47-1.jpeg?itok=aEj4lKHw
Apartment,"6,500  QAR / MONTH",Al Doha Al Jadeeda,must see!! lovely f/f 2 bhk in B ring road- including all bills,2,2,bestcare,https://www.qatarliving.com/user/bestcare,https://files.qatarliving.com/styles/555x415/s3/mkdev/2017/08/21/1913420161221080815-Large.JPG?itok=vteAaCtf
Apartment,"5,500  QAR / MONTH",Madinat Khalifa South,3 Bedroom Apartment For Rent in Madinath Khalifa South For Bahelors,3,3,Land Royal 2,https://www.qatarliving.com/user/land-royal-2,https://files.qatarliving.com/styles/555x415/s3/2018/03/17/16473781_1340722522653386_7599335539589943252_n.jpg?itok=-q1ZrmSP
Apartment,"4,300  QAR / MONTH",Najma,One Bedroom FF apartment for rent - Najma Area,1,1,tgi.com.qa,https://www.qatarliving.com/user/tgicomqa,https://files.qatarliving.com/styles/555x415/s3/2019/10/06/WhatsApp-Image-2019-10-05-at-6.03.29-PM.jpeg?itok=42EdeOnh
Apartment,"1,700  QAR / MONTH",Umm Ghwailina,1 FULL FURNISHED ROOM FOR NEPALI FAMILY AT UMM GHUWAILINA ,1,1,akr7,https://www.qatarliving.com/user/akr7,https://files.qatarliving.com/styles/555x415/s3/2019/07/29/Picture-009.jpg?itok=8Y-E9aQi
Apartment,"6,500  QAR / MONTH",Al Sadd,3BR Un-Furnished Apartment In Al Sadd,3,3,profestate.com.qa,https://www.qatarliving.com/user/profestatecomqa,https://files.qatarliving.com/styles/555x415/s3/2019/01/23/1_3.jpeg?itok=SlygoLcP
Apartment,"4,300  QAR / MONTH",Muither,"Fully-furnished, 1BR Apartment in Muaither - Near Al Wathan Mall",1,1,profestate.com.qa,https://www.qatarliving.com/user/profestatecomqa,https://files.qatarliving.com/styles/555x415/s3/2018/12/04/1.jpeg?itok=sVquB-xH
Apartment,"3,700  QAR / MONTH",Umm Lekhba,"Part of villa, Unfurnished 2 Bedrooms Near Landmark Mall / Duhail South",2,2,profestate.com.qa,https://www.qatarliving.com/user/profestatecomqa,https://files.qatarliving.com/styles/555x415/s3/2020/02/04/Filtered-18.jpg?itok=kx5ccEbG
Apartment,"2,725  QAR / MONTH",Barwa City,Amazing Unfurnished Studio in Mesaimeer (MCY/st),Studio,1,Al Asmakh Real Estate,https://www.qatarliving.com/user/al-asmakh-real-estate,https://files.qatarliving.com/styles/555x415/s3/2020/03/16/Layout5.png?itok=vu9b4ooh
Apartment,"6,025  QAR / MONTH",Barwa City,Unfurnished 2-Bedroom Apartment in Mesaimeer (MCY-2),2,2,Al Asmakh Real Estate,https://www.qatarliving.com/user/al-asmakh-real-estate,https://files.qatarliving.com/styles/555x415/s3/2019/11/12/Layout.jpg?itok=vsXljzYg
Apartment,"2,725  QAR / MONTH",Barwa City,Amazing Unfurnished Studio in Mesaimeer (MCY-1),Studio,1,Al Asmakh Real Estate,https://www.qatarliving.com/user/al-asmakh-real-estate,https://files.qatarliving.com/styles/555x415/s3/2020/03/16/Layout.png?itok=cLl5Q3NG
Apartment,"6,025  QAR / MONTH",Barwa City,Amazing Unfurnished 2-Bedroom Apartment in Mesaimeer (MCY-2),2,2,Al Asmakh Real Estate,https://www.qatarliving.com/user/al-asmakh-real-estate,https://files.qatarliving.com/styles/555x415/s3/2020/03/16/Layout4_7.png?itok=TxzEPpE3
Apartment,"2,725  QAR / MONTH",Barwa City,Amazing Unfurnished Studio in Mesaimeer (MCY-4),Studio,1,Al Asmakh Real Estate,https://www.qatarliving.com/user/al-asmakh-real-estate,https://files.qatarliving.com/styles/555x415/s3/2020/03/16/Layout_2.png?itok=eDJYoc-0
Apartment,"2,725  QAR / MONTH",Barwa City,Amazing Unfurnished Studio in Mesaimeer (MCY-8),Studio,1,Al Asmakh Real Estate,https://www.qatarliving.com/user/al-asmakh-real-estate,https://files.qatarliving.com/styles/555x415/s3/2020/03/16/Layout2.png?itok=CI3UiV1-
Apartment,"6,000  QAR / MONTH",Umm Ghwailina,Furnished 3-Bedroom Apartment in Umm Ghuwailina (GR17-),3,3,Al Asmakh Real Estate,https://www.qatarliving.com/user/al-asmakh-real-estate,https://files.qatarliving.com/styles/555x415/s3/2020/01/14/1_1.png?itok=_8QuoAuZ
Apartment,"16,500  QAR / MONTH",Ain Khaled,"Furnished 4-BDR + Pool, Ain Khalid + 1 month free (AKG-VILLA)",4,3+,Al Asmakh Real Estate,https://www.qatarliving.com/user/al-asmakh-real-estate,https://files.qatarliving.com/styles/555x415/s3/2020/01/14/Listing-layout-02.jpg?itok=7zz3zxR9
Apartment,"8,500  QAR / MONTH",Ain Khaled,"Furnished 2-BDR Apt, Ain Khalid +1 month free! (AKG-)",2,2,Al Asmakh Real Estate,https://www.qatarliving.com/user/al-asmakh-real-estate,https://files.qatarliving.com/styles/555x415/s3/2020/01/15/Listing-layout-01_0.jpg?itok=FlqWXxSh
Apartment,"6,500  QAR / MONTH",LUSAIL,"Fully Furnished 1-Bedroom Apt in Lusail, Fox Hills (A29)",1,1,Al Asmakh Real Estate,https://www.qatarliving.com/user/al-asmakh-real-estate,https://files.qatarliving.com/styles/555x415/s3/2020/01/27/Layout_8.png?itok=GHjmNjVt
Apartment,"5,000  QAR / MONTH",Mushaireb,Fully Furnished 1-Bedroom Apartment in Musheireb (RRMU4),1,1,Al Asmakh Real Estate,https://www.qatarliving.com/user/al-asmakh-real-estate,https://files.qatarliving.com/styles/555x415/s3/2020/02/13/Layout.jpg?itok=GDM1LCdD
Apartment,"7,500  QAR / MONTH",Al Sadd,Fully Furnished 3-Bedroom Apartment in Al Saad (RRAS3--0,3,3,Al Asmakh Real Estate,https://www.qatarliving.com/user/al-asmakh-real-estate,https://files.qatarliving.com/styles/555x415/s3/2020/03/16/Al-Sadd-ses.-3-17_0.jpg?itok=mSLuomuT
Apartment,"4,500  QAR / MONTH",Umm Ghwailina,Fully Furnished 2BHK Apartment available in Umm Ghwailina near metro station,2,2,HAS REAL ESTATE QATAR,https://www.qatarliving.com/user/has-real-estate-qatar,https://files.qatarliving.com/styles/555x415/s3/2020/03/17/WhatsApp-Image-2020-03-15-at-4.26.26-PM.jpeg?itok=vPNMvc0N
Apartment,"7,300  QAR / MONTH",West Bay,Full Furnished 2 bedroom Apartment for Rent in Zigzag Tower B ,2,2,HAS REAL ESTATE QATAR,https://www.qatarliving.com/user/has-real-estate-qatar,https://files.qatarliving.com/styles/555x415/s3/2020/01/02/WhatsApp-Image-2020-01-02-at-12.13.42-PM.jpeg?itok=oo-czHmk
Apartment,"5,000  QAR / MONTH",Fereej Abdel Aziz,Capacious!! 2BHK Flats behind Home Center - NO Commission!,2,1,Capital One Trading,https://www.qatarliving.com/user/capital-one-trading,https://files.qatarliving.com/styles/555x415/s3/2020/04/12/CAP180FAZ-Free-Month_4.jpg?itok=0PZoM7Zr
Apartment,"4,900  QAR / MONTH",Umm Ghwailina,1BHK F/F (all inclusive w/ FREE Internet) No Commission Charge ,1,1,Capital One Trading,https://www.qatarliving.com/user/capital-one-trading,https://files.qatarliving.com/styles/555x415/s3/2019/09/02/4_0.jpg?itok=5THPyZYA
Apartment,"5,000  QAR / MONTH",Wakrah,Spacious Unfurnished 3 BR Apartment│Wakra,3,3,Capital One Trading,https://www.qatarliving.com/user/capital-one-trading,https://files.qatarliving.com/styles/555x415/s3/mkdev/2018/04/07/9367620180407080017-Large.jpg?itok=zGoD9Asx
Apartment,"5,000  QAR / MONTH",Al Doha Al Jadeeda,Fully Furnished 2BHK in the Heart of Doha! (NO Commission),2,2,Capital One Trading,https://www.qatarliving.com/user/capital-one-trading,https://files.qatarliving.com/styles/555x415/s3/2019/10/19/CAP36DJ-1.jpg?itok=xkfw1K1e
Apartment,"6,000  QAR / MONTH",Umm Ghwailina,Cozy S/F 3BHK (for BACHELORS) behind Sana,3,3,Capital One Trading,https://www.qatarliving.com/user/capital-one-trading,https://files.qatarliving.com/styles/555x415/s3/2018/12/11/_MG_9180-copy.jpg?itok=8oxYSHdF
Apartment,"4,500  QAR / MONTH",Wakrah,Brand New condition Very Spacious 3 BHK proper flat apartments available in new building i,3,3,Alawah Real Estate,https://www.qatarliving.com/user/alawah-real-estate,https://files.qatarliving.com/styles/555x415/s3/mkdev/2017/12/10/8093320171210110005-Large.jpeg?itok=G8x8l3hT
Apartment,"9,750  QAR / MONTH",The Pearl Qatar,"Brand New, Fully Furnished Studio Apartment",Studio,1,Hilton Doha The Pearl Residences,https://www.qatarliving.com/user/hilton-doha-pearl-residences,https://files.qatarliving.com/styles/555x415/s3/2020/03/16/2019_12-DOHPR-0398_0.jpg?itok=8WPpG-Sy
Apartment,"13,500  QAR / MONTH",The Pearl Qatar,"Hilton The Pearl, 1 Bedroom Deluxe Apartment",1,2,Hilton Doha The Pearl Residences,https://www.qatarliving.com/user/hilton-doha-pearl-residences,https://files.qatarliving.com/styles/555x415/s3/2020/01/15/Deluxe-One-Bedroom-Living-Room.jpg?itok=nTBW0BYl
Apartment,"5,000  QAR / MONTH",Umm Ghwailina,3 BHK BRAND NEW SPACIOUS FLATS IN MUGHLINA NEAR CORNICHE/METRO,3,3,Al Crystal Real Estate,https://www.qatarliving.com/user/al-crystal-real-estate,https://files.qatarliving.com/styles/555x415/s3/2020/02/21/Screenshot_20200221-115241_WhatsApp.jpg?itok=B0cKrJaP
Apartment,"4,600  QAR / MONTH",Al Mansoura / Fereej Bin Dirham,2 BHK FULLY FURNISHED NEW FLATS WITH BRAND NEW FURNITURE IN MANSOURA WITHOUT COMMISION,2,2,Al Crystal Real Estate,https://www.qatarliving.com/user/al-crystal-real-estate,https://files.qatarliving.com/styles/555x415/s3/2019/11/20/Screenshot_20191120-150753_WhatsApp.jpg?itok=iHEhCKmb
Apartment,"4,000   QAR / MONTH",Old Airport,2 BHK FLATS IN OLD AIRPORT,2,2,Al Crystal Real Estate,https://www.qatarliving.com/user/al-crystal-real-estate,https://files.qatarliving.com/styles/555x415/s3/2019/09/09/20190909_100736.jpg?itok=Ygog--dm
Apartment,"5,000  QAR / MONTH",Old Airport,3 BHK FLAT FOR EXEC BACHELLORS/COMAPNY STAFF,3,3,Al Crystal Real Estate,https://www.qatarliving.com/user/al-crystal-real-estate,https://files.qatarliving.com/styles/555x415/s3/2019/11/17/Screenshot_20191117-130758_WhatsApp.jpg?itok=MqiFfR9V
Apartment,"18,000  QAR / MONTH",The Pearl Qatar,"Hilton The Pearl, 2 Bedroom Deluxe Apartment",2,3,Hilton Doha The Pearl Residences,https://www.qatarliving.com/user/hilton-doha-pearl-residences,https://files.qatarliving.com/styles/555x415/s3/2020/01/15/Deluxe-Two-Bedroom-Suite-Living-Room.jpg?itok=ClkaChse
Apartment,"20,500  QAR / MONTH",The Pearl Qatar,"Brand New, Fully Furnished Superior 2 Bedroom Apartment ",2,3,Hilton Doha The Pearl Residences,https://www.qatarliving.com/user/hilton-doha-pearl-residences,https://files.qatarliving.com/styles/555x415/s3/2019/11/28/DOHPR_s2bhklounge.jpg?itok=9P9NMZ0h
Apartment,"16,500  QAR / MONTH",The Pearl Qatar,"Brand New, Fully Furnished 2 Bedroom Apartment",2,3,Hilton Doha The Pearl Residences,https://www.qatarliving.com/user/hilton-doha-pearl-residences,https://files.qatarliving.com/styles/555x415/s3/2019/11/28/DOHPR_2bhklounge.jpg?itok=tGBj10Fn
Apartment,"12,000  QAR / MONTH",The Pearl Qatar,"Brand New, Fully Furnished 1 Bedroom Apartment ",1,2,Hilton Doha The Pearl Residences,https://www.qatarliving.com/user/hilton-doha-pearl-residences,https://files.qatarliving.com/styles/555x415/s3/2019/11/28/DOHPR_1bhklounge_0.jpg?itok=2guBFUkZ
Apartment,"2,750  QAR / MONTH",Al Dafna,FURNISHED STUDIOS FOR RENT IN DAFNA-CLOSE TO WEST BAY - NEAR CITY CENTRE,1,1,Crescent Properties WLL,https://www.qatarliving.com/user/crescent-properties-wll,https://files.qatarliving.com/styles/555x415/s3/2020/04/10/aac5685c-d2f8-46ea-a44c-cc2cbd51acf5.JPG?itok=djXhBrKO
Apartment,"5,000  QAR / MONTH",Al Khor,"UNFURNISHED BRAND NEW FLAT, 3 BHK IN ALKHOR NEAR ASTER CLINIC",3,3,DAHAS Trading And Contracting,https://www.qatarliving.com/user/dahas-trading-contracting,https://files.qatarliving.com/styles/555x415/s3/2019/06/20/b13c35e7-45f0-4254-b9af-ffa1e85cf896_0.JPG?itok=8fK0N2ob
Apartment,"4,200   QAR / MONTH",Al Muntazah,2 BHK Flat Avaliable at Munthaza Behind Woqood petrol station near Health Center,2,2,muhammedktk,https://www.qatarliving.com/user/muhammedktk,https://files.qatarliving.com/styles/555x415/s3/2020/04/19/92002646_110251920635478_1927879762542329856_n.jpg?itok=337SSNIs
Apartment,"13,000  QAR / MONTH",LUSAIL,Brand New Luxury 2-BHK 4 Star Hotel Apartment For Rent ,2,2,FBH Properties,https://www.qatarliving.com/user/fbh-properties,https://files.qatarliving.com/styles/555x415/s3/2020/04/08/water-front-1.jpg?itok=L24vVdlG
Apartment,"3,800  QAR / MONTH",Wakrah,2Bhk for rent in Al wakrah new building,2,2,br group,https://www.qatarliving.com/user/br-group,https://files.qatarliving.com/styles/555x415/s3/2020/01/14/__24.jpg?itok=byYinDRW
Apartment,"3,500  QAR / MONTH",Wakrah,2Bhk 4 rent in Al wakrah MONTH FREE,2,2,br group,https://www.qatarliving.com/user/br-group,https://files.qatarliving.com/styles/555x415/s3/2020/01/14/__35.jpg?itok=JPxuRaIi
Apartment,"4,500  QAR / MONTH",Wakrah,3Bhk 4 rent in Al wakrah new building,3,2,br group,https://www.qatarliving.com/user/br-group,https://files.qatarliving.com/styles/555x415/s3/2020/01/14/__45.jpg?itok=qyhwrOsp
Apartment,"4,000  QAR / MONTH",Fereej Bin Omran,Flat for rent in Bin oumran ,2,2,br group,https://www.qatarliving.com/user/br-group,https://files.qatarliving.com/styles/555x415/s3/2020/04/22/IMG-20200323-WA0006.jpg?itok=X9aHtQN9
Apartment,"3,500  QAR / MONTH",Wakrah,NEW FLAT For Rent in Al Wakra Month Free ,2,2,br group,https://www.qatarliving.com/user/br-group,https://files.qatarliving.com/styles/555x415/s3/2020/04/22/IMG-20200418-WA0027.jpg?itok=UQQdImU8
Apartment,"3,000  QAR / MONTH",Old Salata,studio apartment in old salata in front of qatar national museum entrance ,Studio,1,itower,https://www.qatarliving.com/user/itower,https://files.qatarliving.com/styles/555x415/s3/2020/02/03/WhatsApp-Image-2020-02-02-at-11.16.53-PM-1.jpeg?itok=l9-F6XTY
Apartment,"2,000  QAR / MONTH",Old Salata,executive bachelor accommodation available in old salata in front of qatar national museum,1,1,itower,https://www.qatarliving.com/user/itower,https://files.qatarliving.com/styles/555x415/s3/2019/05/15/WhatsApp-Image-2019-02-08-at-11.17.48-AM.jpeg?itok=8RjZ6KRS
Apartment,"3,000  QAR / MONTH",Old Salata,fully furnished studio flat in old salata right behind Qatar national museum,Studio,1,itower,https://www.qatarliving.com/user/itower,https://files.qatarliving.com/styles/555x415/s3/2020/03/05/WhatsApp-Image-2019-03-14-at-9.30.13-PM-2.jpeg?itok=x3HcFoX0
Apartment,"3,500  QAR / MONTH",Al Najada,2 BHK Unfurnished Spacious Apartments Available For Reasonable Rent for Families only,2,1,Al Qayed Real Estate,https://www.qatarliving.com/user/al-qayed-real-estate,https://files.qatarliving.com/styles/555x415/s3/2019/05/30/FC5EFBB6-FA8E-4355-A94C-31A79BD547BE_0.jpeg?itok=iDv3kue3
Apartment,"6,000  QAR / MONTH",Fereej Bin Mahmoud,3 BHK Spacious Unfurnished Apartments Available For Reasonable Rent**NO COMMISSION** Hurry,3,3,Al Qayed Real Estate,https://www.qatarliving.com/user/al-qayed-real-estate,https://files.qatarliving.com/styles/555x415/s3/2019/06/08/IMG-7795_0.jpg?itok=nLN4vYuA
Apartment,"3,300  QAR / MONTH",Old Al Hitmi,2 BHK Apartments Available For Reasonable Rent**NO COMMISSION** Hurry Up!,2,1,Al Qayed Real Estate,https://www.qatarliving.com/user/al-qayed-real-estate,https://files.qatarliving.com/styles/555x415/s3/2020/02/19/IMG_8967.jpg?itok=j3Tstc2l
Apartment,"4,100  QAR / MONTH",Doha,"FULLY-FURNISHED, 1-BEDROOM APARTMENT IN DOHA JADEED",1,1,profestate.com.qa,https://www.qatarliving.com/user/profestatecomqa,https://files.qatarliving.com/styles/555x415/s3/mkdev/2017/12/20/818920171219144609-Large.jpg?itok=OKeXsHns
Apartment,"4,100  QAR / MONTH",Al Doha Al Jadeeda,NO COMMISSION- f/f 1bhk in Al doha al jadeeda near B ring road (including all bills),1,2,bestcare,https://www.qatarliving.com/user/bestcare,https://files.qatarliving.com/styles/555x415/s3/2020/02/10/FullSizeRender_0.jpg?itok=X3J8obuA
Apartment,"8,000  QAR / MONTH",LUSAIL,For Rent :Brand New Flats In Lusail !,1,2,Alternative Line For Real Estate,https://www.qatarliving.com/user/alternative-line-real-estate,https://files.qatarliving.com/styles/555x415/s3/2020/04/06/WhatsApp-Image-2020-04-04-at-10.10.15-AM.jpeg?itok=tDlbjBD-
Apartment,"6,400  QAR / MONTH",The Pearl Qatar,Apartment Flats for rent in Viva Bahriya !!,Studio,1,Alternative Line For Real Estate,https://www.qatarliving.com/user/alternative-line-real-estate,https://files.qatarliving.com/styles/555x415/s3/2020/04/16/WhatsApp-Image-2020-04-15-at-3.31.16-PM.jpeg?itok=gdy33YOf
Apartment,"5,000  QAR / MONTH",Fereej Kulaib,2 Bedroom Flat For Rent in Fereej Kulaib,2,2,Economic Group Real Estate,https://www.qatarliving.com/user/economic-group-real-estate,https://files.qatarliving.com/styles/555x415/s3/2019/04/22/20161205_100915.jpg?itok=A9hijia_
Apartment,"4,000  QAR / MONTH",Al Mansoura / Fereej Bin Dirham,[NO COMMISSION] 2BHK Flat in Al Mansoura For Rent (Near Lulu Express - B-Ring),2,2,Economic Group Real Estate,https://www.qatarliving.com/user/economic-group-real-estate,https://files.qatarliving.com/styles/555x415/s3/2019/11/13/001.jpeg?itok=LStBNqQt
Apartment,"4,000  QAR / MONTH",Madinat Khalifa South,[NO COMMISSION] 2 BHK Flat For Rent in Madinat Khalifa,2,2,Economic Group Real Estate,https://www.qatarliving.com/user/economic-group-real-estate,https://files.qatarliving.com/styles/555x415/s3/2020/02/05/01_4.jpg?itok=dpTtAabZ
